Time,Label,Data,ReplyTime(ms)
59.568289200,RX,12* 12,
59.573054200,TX,00*,2.519100
59.673296100,RX,12* 12,
59.678056300,TX,00*,2.514300
59.778303100,RX,12* 12,
59.783071500,TX,00*,2.522500
59.883310000,RX,12* 12,
59.888054200,TX,00*,2.498300
59.988317000,RX,12* 12,
59.993056400,TX,00*,2.493500
60.093323900,RX,12* 12,
60.098058500,TX,00*,2.488700
60.198330800,RX,12* 12,
60.203080200,TX,00*,2.503400
60.303337800,RX,12* 12,
60.308075800,TX,00*,2.492100
60.408344700,RX,12* 12,
60.413117000,TX,00*,2.526400
60.513351700,RX,30* 30,
60.538353300,RX,12* 12,
60.543102100,TX,00*,2.502900
60.623358900,RX,12* 12,
60.628081600,TX,00*,2.476700
60.728365900,RX,12* 12,
60.733148700,TX,00*,2.536900
60.833372800,RX,12* 12,
60.838111900,TX,00*,2.493200
60.938379800,RX,12* 12,
60.943120600,TX,00*,2.494900
61.043386700,RX,12* 12,
61.048161700,TX,00*,2.529100
61.148393700,RX,12* 12,
61.153150900,TX,00*,2.511300
61.253400600,RX,12* 12,
61.258237500,TX,00*,2.591000
61.358407600,RX,12* 12,
61.363181200,TX,00*,2.527700
61.463414500,RX,12* 12,
61.468183400,TX,00*,2.523000
61.568421400,RX,12* 12,
61.573166100,TX,00*,2.498800
61.673428400,RX,12* 12,
61.678174700,TX,00*,2.500400
61.778435300,RX,12* 12,
61.783202900,TX,00*,2.521700
61.883442300,RX,12* 12,
61.888185600,TX,00*,2.497400
61.988449200,RX,08* 08,
62.013450900,RX,12* 12,
62.018222600,TX,00*,2.525800
62.098456500,RX,12* 12,
62.103234600,TX,00*,2.532200
62.203463400,RX,12* 12,
62.208223800,TX,00*,2.514500
62.308470400,RX,12* 12,
62.313206400,TX,00*,2.490100
62.413477300,RX,12* 12,
62.418215100,TX,00*,2.491900
62.518484300,RX,12* 12,
62.523249800,TX,00*,2.519600
62.623491200,RX,12* 12,
62.628271400,TX,00*,2.534300
62.728498100,RX,12* 12,
62.733293100,TX,00*,2.549100
62.833505100,RX,12* 12,
62.838275800,TX,00*,2.524800
62.938512000,RX,12* 12,
62.943252000,TX,00*,2.494100
63.043519000,RX,30* 30,
63.068520600,RX,12* 12,
63.073263000,TX,00*,2.496500
63.153526200,RX,12* 12,
63.158275000,TX,00*,2.502900
63.258533200,RX,12* 12,
63.263270700,TX,00*,2.491600
63.363540100,RX,12* 12,
63.368272800,TX,00*,2.486800
63.468547100,RX,12* 12,
63.473307500,TX,00*,2.514500
63.573554000,RX,12* 12,
63.578296700,TX,00*,2.496800
63.678561000,RX,12* 12,
63.683311900,TX,00*,2.505000
63.783567900,RX,12* 12,
63.788346500,TX,00*,2.532700
63.888574800,RX,12* 12,
63.893348700,TX,00*,2.528000
63.993581800,RX,12* 12,
63.998324900,TX,00*,2.497200
64.098588700,RX,12* 12,
64.103366100,TX,00*,2.531500
64.203595700,RX,12* 12,
64.208355200,TX,00*,2.513600
64.308602600,RX,12* 12,
64.313357400,TX,00*,2.508900
64.413609500,RX,12* 12,
64.418353000,TX,00*,2.497500
64.518616500,RX,08* 08,
64.543618100,RX,12* 12,
64.548364100,TX,00*,2.500100
64.628623800,RX,12* 12,
64.633363100,TX,00*,2.493400
64.733630700,RX,12* 12,
64.738703300,TX,00*,2.826700
64.838637600,RX,12* 12,
64.843497400,TX,00*,2.613800
64.943644600,RX,12* 12,
64.948740100,TX,00*,2.849600
65.048651500,RX,12* 12,
65.053404300,TX,00*,2.506900
65.153658500,RX,12* 12,
65.158595000,TX,00*,2.690600
65.258769600,RX,12* 12,
65.263623100,TX,00*,2.607600
65.363776500,RX,12* 12,
65.368696800,TX,00*,2.674400
65.468783500,RX,12* 12,
65.473751000,TX,00*,2.721600
65.573790400,RX,30* 30,
65.598687900,RX,12* 12,
65.603495500,TX,00*,2.561700
65.683797700,RX,12* 12,
65.688566000,TX,00*,2.522400
65.788804600,RX,12* 12,
65.793659200,TX,00*,2.608700
65.893811600,RX,12* 12,
65.898661300,TX,00*,2.603800
65.998818500,RX,12* 12,
66.003637500,TX,00*,2.573100
66.103825500,RX,12* 12,
66.108626700,TX,00*,2.555300
66.208832400,RX,12* 12,
66.213726400,TX,00*,2.648100
66.313839300,RX,12* 12,
66.318637500,TX,00*,2.552300
66.418846300,RX,12* 12,
66.423652700,TX,00*,2.560500
66.523853200,RX,12* 12,
66.528713400,TX,00*,2.614300
66.628860200,RX,12* 12,
66.633670000,TX,00*,2.563900
66.733867100,RX,12* 12,
66.738698200,TX,00*,2.585200
66.838874000,RX,12* 12,
66.843641900,TX,00*,2.521900
66.943881000,RX,12* 12,
66.948774100,TX,00*,2.647200
67.048887900,RX,08* 08,
67.073889600,RX,12* 12,
67.078707100,TX,00*,2.571600
67.158895200,RX,12* 12,
67.163745100,TX,00*,2.604000
67.263902100,RX,12* 12,
67.268786200,TX,00*,2.638100
67.368909100,RX,12* 12,
67.373677900,TX,00*,2.522900
67.473916000,RX,12* 12,
67.478725600,TX,00*,2.563700
67.578923000,RX,12* 12,
67.583857800,TX,00*,2.688900
67.683929900,RX,12* 12,
67.688788500,TX,00*,2.612700
67.788936900,RX,12* 12,
67.793751600,TX,00*,2.568800
67.893943800,RX,12* 12,
67.898701800,TX,00*,2.512100
67.998950700,RX,12* 12,
68.003807900,TX,00*,2.611300
68.103957700,RX,30* 30,
68.128959300,RX,12* 12,
68.133741000,TX,00*,2.535800
68.213965000,RX,12* 12,
68.218733500,TX,00*,2.522600
68.318971900,RX,12* 12,
68.323787600,TX,00*,2.569800
68.423978800,RX,12* 12,
68.428744300,TX,00*,2.519600
68.528985800,RX,12* 12,
68.533727000,TX,00*,2.495300
68.633992700,RX,12* 12,
68.638761700,TX,00*,2.523100
68.738999700,RX,12* 12,
68.743770300,TX,00*,2.524700
68.844006600,RX,12* 12,
68.848889600,TX,00*,2.637100
68.949013500,RX,12* 12,
68.953807200,TX,00*,2.547700
69.054020500,RX,12* 12,
69.058932900,TX,00*,2.666500
69.159027400,RX,12* 12,
69.163850600,TX,00*,2.577300
69.264034400,RX,12* 12,
69.268859200,TX,00*,2.578900
69.369041300,RX,12* 12,
69.373932900,TX,00*,2.645700
69.474048300,RX,12* 12,
69.478909100,TX,00*,2.614900
69.579055200,RX,08* 08,
69.604056900,RX,12* 12,
69.608946100,TX,00*,2.643300
69.689062500,RX,12* 12,
69.693899600,TX,00*,2.591200
69.794069400,RX,12* 12,
69.798882300,TX,00*,2.567000
69.899076400,RX,12* 12,
69.903851900,TX,00*,2.529600
70.004083300,RX,12* 12,
70.008821700,TX,00*,2.492500
70.109090200,RX,12* 12,
70.113862800,TX,00*,2.526600
70.214097200,RX,12* 12,
70.218845500,TX,00*,2.502400
70.319104100,RX,12* 12,
70.323847600,TX,00*,2.497600
70.424111100,RX,12* 12,
70.428992800,TX,00*,2.635800
70.529118000,RX,12* 12,
70.533936500,TX,00*,2.572600
70.634229100,RX,30* 30,
70.659126600,RX,12* 12,
70.664090600,TX,00*,2.718100
70.744132200,RX,12* 12,
70.748985600,TX,00*,2.607500
70.849139200,RX,12* 12,
70.854000700,TX,00*,2.615600
70.954146100,RX,12* 12,
70.959184900,TX,00*,2.792900
71.059257200,RX,12* 12,
71.064031100,TX,00*,2.528000
71.164264200,RX,12* 12,
71.169033300,TX,00*,2.523200
71.269271100,RX,12* 12,
71.274263000,TX,00*,2.746000
71.374278100,RX,12* 12,
71.379044100,TX,00*,2.520100
71.479285000,RX,12* 12,
71.484065800,TX,00*,2.534900
71.584292000,RX,12* 12,
71.589042000,TX,00*,2.504100
71.689298900,RX,12* 12,
71.694174200,TX,00*,2.629400
71.794305800,RX,12* 12,
71.799176400,TX,00*,2.624700
71.899312800,RX,12* 12,
71.904185000,TX,00*,2.626300
72.004319700,RX,12* 12,
72.009083200,TX,00*,2.517600
72.109326700,RX,08* 08,
72.134328300,RX,12* 12,
72.139542800,TX,00*,2.968600
72.219333900,RX,12* 12,
72.224242700,TX,00*,2.662900
72.324340900,RX,12* 12,
72.329134400,TX,00*,2.547600
72.429347800,RX,12* 12,
72.434357600,TX,05 00 01 06*,2.763900
72.439036000,RX,00,
72.539355100,RX,12* 12,
72.544222400,TX,00*,2.621400
72.644362000,RX,12* 12,
72.649153100,TX,00*,2.545100
72.749369000,RX,12* 12,
72.754155300,TX,00*,2.540400
72.854375900,RX,12* 12,
72.859222500,TX,00*,2.600700
72.959382900,RX,12* 12,
72.964211700,TX,00*,2.582900
73.064389800,RX,12* 12,
73.069155300,TX,00*,2.519600
73.169396800,RX,30* 30,
73.194398400,RX,12* 12,
73.199140400,TX,00*,2.496100
73.279404000,RX,12* 12,
73.284145900,TX,00*,2.496000
73.384411000,RX,12* 12,
73.389161000,TX,00*,2.504100
73.489417900,RX,12* 12,
73.494176200,TX,00*,2.512400
73.594424900,RX,12* 12,
73.599178400,TX,00*,2.507600
73.699431800,RX,12* 12,
73.704193600,TX,00*,2.515900
73.804438700,RX,12* 12,
73.809195800,TX,00*,2.511100
73.909445700,RX,12* 12,
73.914224000,TX,00*,2.532400
74.014452600,RX,12* 12,
74.019245600,TX,00*,2.547100
74.119459600,RX,12* 12,
74.124241300,TX,00*,2.535800
74.224466500,RX,12* 12,
74.229230500,TX,00*,2.518100
74.329473500,RX,12* 12,
74.334226200,TX,00*,2.506800
74.434480400,RX,12* 12,
74.439221900,TX,00*,2.495600
74.539487300,RX,12* 12,
74.544269600,TX,00*,2.536300
74.644494300,RX,08* 08,
74.669495900,RX,12* 12,
74.674241600,TX,00*,2.499800
74.754501600,RX,12* 12,
74.759247100,TX,00*,2.499600
74.859508500,RX,12* 12,
74.864255800,TX,00*,2.501400
74.964515400,RX,12* 12,
74.969290500,TX,00*,2.529100
75.069522400,RX,12* 12,
75.074273200,TX,00*,2.504900
75.174529300,RX,12* 12,
75.179288300,TX,00*,2.513100
75.279536300,RX,12* 12,
75.284277500,TX,00*,2.495300
75.384543200,RX,12* 12,
75.389292700,TX,00*,2.503600
75.489550200,RX,12* 12,
75.494314400,TX,00*,2.518300
75.594557100,RX,12* 12,
75.599329600,TX,00*,2.526600
75.699564000,RX,30* 30,
75.724565700,RX,12* 12,
75.729314600,TX,00*,2.503000
75.809571300,RX,12* 12,
75.814333100,TX,00*,2.515900
75.914578300,RX,12* 12,
75.919348300,TX,00*,2.524100
76.019585200,RX,12* 12,
76.024376500,TX,00*,2.545400
76.124592100,RX,12* 12,
76.129365700,TX,00*,2.527700
76.229599100,RX,12* 12,
76.234361400,TX,00*,2.516400
76.334606000,RX,12* 12,
76.339350500,TX,00*,2.498600
76.439613000,RX,12* 12,
76.444378700,TX,00*,2.519800
76.544619900,RX,12* 12,
76.549393900,TX,00*,2.528100
76.649626800,RX,12* 12,
76.654396100,TX,00*,2.523400
76.754633800,RX,12* 12,
76.759404800,TX,00*,2.525100
76.859744900,RX,12* 12,
76.864517500,TX,00*,2.526700
76.964751800,RX,12* 12,
76.969526200,TX,00*,2.528500
77.069758800,RX,12* 12,
77.074502400,TX,00*,2.497700
77.174765700,RX,08* 08,
77.199767400,RX,12* 12,
77.204513400,TX,00*,2.500100
77.284773000,RX,12* 12,
77.289518900,TX,00*,2.500000
77.389779900,RX,12* 12,
77.394527600,TX,00*,2.501800
77.494786900,RX,12* 12,
77.499562300,TX,00*,2.529500
77.599793800,RX,12* 12,
77.604545000,TX,00*,2.505300
77.704800800,RX,12* 12,
77.709573200,TX,00*,2.526500
77.809807700,RX,12* 12,
77.814575300,TX,00*,2.521700
77.914814600,RX,12* 12,
77.919590500,TX,00*,2.530000
78.019821600,RX,12* 12,
78.024573200,TX,00*,2.505700
78.124828500,RX,12* 12,
78.129835400,TX,00*,2.761000
78.229835500,RX,30* 30,
78.254837100,RX,12* 12,
78.259580000,TX,00*,2.497000
78.339842700,RX,12* 12,
78.344624400,TX,00*,2.535800
78.444849700,RX,12* 12,
78.449600600,TX,00*,2.505000
78.549856600,RX,12* 12,
78.554615800,TX,00*,2.513300
78.654863600,RX,12* 12,
78.659618000,TX,00*,2.508500
78.759870500,RX,12* 12,
78.764626700,TX,00*,2.510300
78.864877400,RX,12* 12,
78.869628900,TX,00*,2.505600
78.969884400,RX,12* 12,
78.974657100,TX,00*,2.526800
79.074891300,RX,12* 12,
79.079633200,TX,00*,2.496000
79.179898300,RX,12* 12,
79.184680900,TX,00*,2.536700
79.284905200,RX,12* 12,
79.289650600,TX,00*,2.499500
79.389912100,RX,12* 12,
79.394672300,TX,00*,2.514200
79.494919100,RX,12* 12,
79.499694000,TX,00*,2.529000
79.599926000,RX,12* 12,
79.604683200,TX,00*,2.511300
79.704933000,RX,08* 08,
79.729934600,RX,12* 12,
79.734681200,TX,00*,2.500700
79.814940200,RX,12* 12,
79.819693200,TX,00*,2.507100
79.919947200,RX,12* 12,
79.924734400,TX,00*,2.541300
80.024954100,RX,12* 12,
80.029704100,TX,00*,2.504100
80.129961100,RX,12* 12,
80.134699800,TX,00*,2.492800
80.234968000,RX,12* 12,
80.239721500,TX,00*,2.507600
80.339974900,RX,12* 12,
80.344717200,TX,00*,2.496300
80.444981900,RX,12* 12,
80.449732400,TX,00*,2.504600
80.549988800,RX,12* 12,
80.554754000,TX,00*,2.519300
80.654995800,RX,12* 12,
80.659762700,TX,00*,2.521000
80.760002700,RX,30* 30,
80.785004400,RX,12* 12,
80.789747800,TX,00*,2.497500
80.870010000,RX,12* 12,
80.874759800,TX,00*,2.503900
80.975016900,RX,12* 12,
80.979788000,TX,00*,2.525200
81.080023900,RX,12* 12,
81.084770600,TX,00*,2.500800
81.185030800,RX,12* 12,
81.189811800,TX,00*,2.535100
81.290037800,RX,12* 12,
81.294788000,TX,00*,2.504300
81.395044700,RX,12* 12,
81.399790200,TX,00*,2.499600
81.500051600,RX,12* 12,
81.504805400,TX,00*,2.507900
81.605058600,RX,12* 12,
81.609814100,TX,00*,2.509600
81.710065500,RX,12* 12,
81.714835800,TX,00*,2.524400
81.815072500,RX,12* 12,
81.819831500,TX,00*,2.513100
81.920079400,RX,12* 12,
81.924937700,TX,00*,2.612400
82.025086300,RX,12* 12,
82.029848800,TX,00*,2.516500
82.130093300,RX,12* 12,
82.134877000,TX,00*,2.537800
82.235204400,RX,08* 08,
82.260101900,RX,12* 12,
82.264855600,TX,00*,2.507800
82.345107500,RX,12* 12,
82.349848100,TX,00*,2.494700
82.450114400,RX,12* 12,
82.454863200,TX,00*,2.502800
82.555225600,RX,12* 12,
82.559995500,TX,00*,2.524000
82.660232500,RX,12* 12,
82.665004100,TX,00*,2.525700
82.765239400,RX,12* 12,
82.769999800,TX,00*,2.514400
82.870246400,RX,12* 12,
82.874995500,TX,00*,2.503200
82.975253300,RX,12* 12,
82.980023700,TX,00*,2.524500
83.080260300,RX,12* 12,
83.085006400,TX,00*,2.500200
83.185267200,RX,12* 12,
83.190028100,TX,00*,2.515000
83.290274200,RX,30* 30,
83.315275800,RX,12* 12,
83.320026100,TX,00*,2.504400
83.400281400,RX,12* 12,
83.405031600,TX,00*,2.504300
83.505288400,RX,12* 12,
83.510046800,TX,00*,2.512500
83.810308500,RX,13* 02 00 a0 b5,
83.818539500,TX,00*,2.547300
84.115328700,RX,13* 04 17,
84.121291900,TX,00*,2.571400
84.220335600,RX,12* 12,
84.225117400,TX,07 07*,2.535800
84.227523600,RX,00,
84.325342600,RX,12* 12,
84.330106600,TX,00*,2.518100
84.530356100,RX,12* 12,
84.535137800,TX,00*,2.535800
84.735369700,RX,12* 12,
84.740123500,TX,00*,2.507900
84.840376600,RX,08* 08,
84.945383600,RX,12* 12,
84.950127900,TX,00*,2.498400
85.150397100,RX,12* 12,
85.155178600,TX,00*,2.535600
85.355410700,RX,12* 12,
85.360151300,TX,00*,2.494700
85.560424200,RX,12* 12,
85.565202000,TX,00*,2.531900
85.765437800,RX,12* 12,
85.770194200,TX,00*,2.510500
85.870444700,RX,30* 30,
85.975451700,RX,12* 12,
85.980224500,TX,00*,2.526900
86.180465200,RX,12* 12,
86.185223200,TX,00*,2.512100
86.385478800,RX,12* 12,
86.390228400,TX,00*,2.503700
86.590492300,RX,12* 12,
86.595246600,TX,00*,2.508400
86.795505900,RX,12* 12,
86.800258300,TX,00*,2.506500
87.000519400,RX,12* 12,
87.005296000,TX,00*,2.530700
87.205533000,RX,12* 12,
87.210288200,TX,00*,2.509300
87.410546500,RX,08* 08,
87.435548200,RX,12* 12,
87.440276300,TX,00*,2.482200
87.620560400,RX,12* 12,
87.625317300,TX,00*,2.511000
87.825574000,RX,12* 12,
87.830348500,TX,00*,2.528600
88.030587500,RX,12* 12,
88.035360200,TX,00*,2.526800
88.235601100,RX,12* 12,
88.240378400,TX,00*,2.531400
88.440718800,RX,30* 30,
88.465616300,RX,12* 12,
88.470353500,TX,00*,2.491300
88.650732700,RX,12* 12,
88.655492000,TX,00*,2.513400
88.855746200,RX,12* 12,
88.860497200,TX,00*,2.505100
89.060759800,RX,12* 12,
89.065632400,TX,00*,2.626700
89.265773300,RX,12* 12,
89.270767600,TX,00*,2.748400
89.470786900,RX,12* 12,
89.475655800,TX,00*,2.623000
89.675800400,RX,12* 12,
89.680836500,TX,00*,2.790200
89.880814000,RX,12* 12,
89.885653200,TX,00*,2.593300
89.985820900,RX,08* 08,
90.090827900,RX,12* 12,
90.095599000,TX,00*,2.525200
90.295841400,RX,12* 12,
90.300597700,TX,00*,2.510400
90.500855000,RX,12* 12,
90.505505400,TX,00*,2.404500
90.705868500,RX,12* 12,
90.710621100,TX,00*,2.506700
90.910882100,RX,12* 12,
90.915639300,TX,00*,2.511300
91.015889000,RX,30* 30,
91.120896000,RX,12* 12,
91.125663200,TX,00*,2.521300
91.325909500,RX,12* 12,
91.330681400,TX,00*,2.526000
91.530923100,RX,12* 12,
91.535673600,TX,00*,2.504600
91.735936600,RX,12* 12,
91.740698300,TX,00*,2.515800
91.940950200,RX,12* 12,
91.945690500,TX,00*,2.494400
92.145963700,RX,12* 12,
92.150741200,TX,00*,2.531600
92.350977300,RX,12* 12,
92.355752900,TX,00*,2.529700
92.555990800,RX,08* 08,
92.580992500,RX,12* 12,
92.585734400,TX,00*,2.496000
92.766004700,RX,12* 12,
92.770762400,TX,00*,2.511800
92.971018300,RX,12* 12,
92.975800100,TX,00*,2.535900
93.176031800,RX,12* 12,
93.180811800,TX,00*,2.534100
93.381045400,RX,12* 12,
93.385791000,TX,00*,2.499700
93.586163100,RX,30* 30,
93.611060600,RX,12* 12,
93.615805100,TX,00*,2.498600
93.796072800,RX,12* 12,
93.800826600,TX,00*,2.507900
94.001190500,RX,12* 12,
94.005935800,TX,00*,2.499400
94.206204100,RX,12* 12,
94.210980000,TX,00*,2.530000
94.411217600,RX,12* 12,
94.415972200,TX,00*,2.508700
94.616231200,RX,12* 12,
94.620983900,TX,00*,2.506800
94.821244700,RX,12* 12,
94.826008600,TX,00*,2.518000
95.026258300,RX,12* 12,
95.031000800,TX,00*,2.496600
95.131265200,RX,08* 08,
95.236272200,RX,12* 12,
95.241018200,TX,00*,2.500100
95.441285700,RX,12* 12,
95.446029900,TX,00*,2.498300
95.646299300,RX,12* 12,
95.651067600,TX,00*,2.522400
95.851312800,RX,12* 12,
95.856066300,TX,00*,2.507600
96.056326400,RX,12* 12,
96.061097500,TX,00*,2.525200
96.161333300,RX,30* 30,
96.266340300,RX,12* 12,
96.271108400,TX,00*,2.522200
96.471353800,RX,12* 12,
96.476094000,TX,00*,2.494300
96.676367400,RX,12* 12,
96.681138300,TX,00*,2.525000
96.881380900,RX,12* 12,
96.886137000,TX,00*,2.510200
97.086394500,RX,12* 12,
97.091161700,TX,00*,2.521300
97.291408000,RX,12* 12,
97.296179900,TX,00*,2.526000
97.496421600,RX,12* 12,
97.501165500,TX,00*,2.498000
97.701435100,RX,08* 08,
97.726436800,RX,12* 12,
97.731179600,TX,00*,2.496900
97.911449000,RX,12* 12,
97.916194600,TX,00*,2.499700
98.116462600,RX,12* 12,
98.121232300,TX,00*,2.523800
98.321476100,RX,12* 12,
98.326231000,TX,00*,2.509000
98.526489700,RX,12* 12,
98.531242700,TX,00*,2.507100
98.731503200,RX,30* 30,
98.756504900,RX,12* 12,
98.761250300,TX,00*,2.499500
98.941517100,RX,12* 12,
98.946271800,TX,00*,2.508800
99.146530700,RX,12* 12,
99.151303000,TX,00*,2.526400
99.351544200,RX,12* 12,
99.356308200,TX,00*,2.518000
99.556557800,RX,12* 12,
99.561313400,TX,00*,2.509700
99.761571400,RX,12* 12,
99.766344600,TX,00*,2.527300
99.966689100,RX,12* 12,
99.971434300,TX,00*,2.499300
